"데이터버전","분석단위","자치구명","법정동명","법정동코드8","면적구간","예산구간","거래건수","가격_중앙값_만원","가격_중앙값_억원","단가_중앙값_만원_m2","최소금액_만원","최대금액_만원","거래기간_시작","거래기간_끝","가격표본_신뢰도","GBD_시간분","YBD_시간분","CBD_시간분","3대도심_평균통근시간분","강남_광화문_평균통근시간분","강남_광화문_최장통근시간분","강남_여의도_평균통근시간분","강남_여의도_최장통근시간분","여의도_광화문_평균통근시간분","여의도_광화문_최장통근시간분","매핑_행정동수","통근자료_매핑수","통근자료상태","하락기_낙폭_%","저점대비_회복률_%","방어력_고점분기","방어력_저점분기","방어력_최근분기","유효분기수","방어력_거래건수합","현재고점_미검증","방어력상태","3040비중_%","3040_기준분기","통근점수","방어력점수","3040친화점수","유동성점수","통근점수_강남_광화문","통근점수_강남_여의도","통근점수_여의도_광화문","기존후보마스터_종합점수","기준_종합점수_검토용","최종_종합점수","통근우선_종합점수","방어우선_종합점수","시나리오점수_강남_광화문","시나리오점수_강남_여의도","시나리오점수_여의도_광화문","추천순위_예산면적내","통근우선순위_예산면적내","방어우선순위_예산면적내","강남_광화문_순위_예산면적내","강남_여의도_순위_예산면적내","여의도_광화문_순위_예산면적내","최종추천대상","추천상태","제외_주의사유","가격_산정기준","통근_산정기준","점수_가중치","참조기록","예산상한_억원","예산잔액_억원","가성비율_%","가성비순위_예산면적내","가성비점수","최종_안정성점수","안정성_출처","최종_종합점수_v2","추천상태_v2","최종추천대상_v2"
"v4.0_20260902","법정동×면적구간","성동구","용답동","11200122.0","84㎡급(80~90)","9~12억","9","113000.0","11.3","1336.56632562541","83000","216000","20260209","20260507","참고(5~9건)","48.2","56.0","45.3","49.8","46.8","48.2","52.1","56.0","50.6","56.0","1","1","검증완료_v2기준","-22.9","0.0","20254.0","20261.0","20261.0","8.0","129.0","False","검증완료","28.35","20261","71.5","65.0","43.6","27.2","70.5","64.2","59.8","57.9","58.1","","","","","","","","","","","","","False","참고용_가격표본부족","가격표본:참고(5~9건)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","0.7","5.8","41","27.3","65.0","방어력(실측)","58.1","참고용_가격표본부족","False"
"v4.0_20260902","법정동×면적구간","성동구","홍익동","11200103.0","84㎡급(80~90)","9~12억","2","107250.0","10.72","1262.36229048312","106000","108500","20260404","20260804","경고(5건미만)","45.5","54.7","33.9","44.7","39.7","45.5","50.1","54.7","44.3","54.7","1","1","검증완료_v2기준","","","","","","","","","방어력_자료부족","","20261","84.1","","","6.9","88.0","68.2","71.9","","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:방어력_자료부족; 3040비중 자료없음; 가격표본:경고(5건미만)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","1.28","10.7","34","40.0","40.0","가성비(대체)","42.1","제외_핵심자료미검증·결측","False"
"v4.0_20260902","법정동×면적구간","성북구","동소문동5가","11290108.0","84㎡급(80~90)","9~12억","7","94500.0","9.45","1112.31432001695","87000","98000","20260206","20260620","참고(5~9건)","58.0","58.9","36.5","51.1","47.2","58.0","58.4","58.9","47.7","58.9","1","1","검증완료_v2기준","","","","","","","","","방어력_자료부족","23.55","20261","68.3","","32.4","23.4","69.3","51.6","65.4","","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:방어력_자료부족; 가격표본:참고(5~9건)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","2.55","21.2","6","90.9","90.9","가성비(대체)","61.6","제외_핵심자료미검증·결측","False"
"v4.0_20260902","법정동×면적구간","성북구","보문동1가","11290130.0","84㎡급(80~90)","9~12억","1","102800.0","10.28","1210.76497261645","102800","102800","20260415","20260415","경고(5건미만)","57.6","57.4","36.0","50.3","46.8","57.6","57.5","57.6","46.7","57.4","1","1","검증완료_v2기준","","","","","","","","","방어력_자료부족","28.21","20261","70.3","","43.3","0.0","70.4","53.5","67.3","","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:방어력_자료부족; 가격표본:경고(5건미만)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","1.72","14.3","26","54.5","54.5","가성비(대체)","51.8","제외_핵심자료미검증·결측","False"
"v4.0_20260902","법정동×면적구간","성북구","보문동4가","11290126.0","84㎡급(80~90)","9~12억","1","107000.0","10.7","1293.62978008294","107000","107000","20260709","20260709","경고(5건미만)","57.6","57.4","36.0","50.3","46.8","57.6","57.5","57.6","46.7","57.4","1","1","검증완료_v2기준","","","","","","","","","방어력_자료부족","","20261","70.3","","","0.0","70.4","53.5","67.3","","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:방어력_자료부족; 3040비중 자료없음; 가격표본:경고(5건미만)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","1.3","10.8","32","42.7","42.7","가성비(대체)","37.4","제외_핵심자료미검증·결측","False"
"v4.0_20260902","법정동×면적구간","성북구","안암동1가","11290121.0","84㎡급(80~90)","9~12억","12","98500.0","9.85","1160.62591318283","94000","114000","20260103","20260626","충분(10건+)","64.1","58.9","40.4","54.5","52.2","64.1","61.5","64.1","49.6","58.9","1","1","검증완료_v2기준","","","","","","","","","방어력_자료부족","24.69","20261","60.1","","35.0","31.6","56.9","45.5","61.7","","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:방어력_자료부족","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","2.15","17.9","20","65.5","65.5","가성비(대체)","52.6","추천가능_가성비대체","True"
"v4.0_20260902","법정동×면적구간","영등포구","문래동5가","11560123.0","84㎡급(80~90)","9~12억","33","106000.0","10.6","1250.14742304517","84500","148700","20260116","20260813","충분(10건+)","61.5","31.5","46.9","46.6","54.2","61.5","46.5","61.5","39.2","46.9","1","1","검증완료_v2기준","0.0","","20261.0","20261.0","20261.0","14.0","163.0","True","현재고점_미검증","37.76","20261","79.4","","65.8","47.9","52.0","75.4","81.6","78.6","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:현재고점_미검증","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","1.4","11.7","31","45.5","45.5","가성비(대체)","62.7","추천가능_가성비대체","True"
"v4.0_20260902","법정동×면적구간","영등포구","양평동2가","11560126.0","84㎡급(80~90)","9~12억","3","117500.0","11.75","1387.41291769985","92000","119000","20260210","20260420","경고(5건미만)","64.1","30.6","47.8","47.5","56.0","64.1","47.3","64.1","39.2","47.8","1","1","검증완료_v2기준","-23.6","59.3","20213.0","20241.0","20261.0","14.0","188.0","False","검증완료","49.43","20261","77.3","63.9","93.2","11.7","47.7","73.7","81.6","70.1","70.7","","","","","","","","","","","","","False","참고용_가격표본부족","가격표본:경고(5건미만)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","0.25","2.1","51","9.1","63.9","방어력(실측)","70.7","참고용_가격표본부족","False"
"v4.0_20260902","법정동×면적구간","영등포구","양평동6가","11560130.0","84㎡급(80~90)","9~12억","4","96500.0","9.65","1141.99122622263","88000","100000","20260116","20260521","경고(5건미만)","57.7","27.8","46.6","44.0","52.2","57.7","42.8","57.7","37.2","46.6","1","1","검증완료_v2기준","0.0","","20261.0","20261.0","20261.0","12.0","87.0","True","현재고점_미검증","41.65","20261","85.8","","74.9","15.5","57.1","82.9","85.4","80.1","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:현재고점_미검증; 가격표본:경고(5건미만)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","2.35","19.6","12","79.1","79.1","가성비(대체)","74.0","제외_핵심자료미검증·결측","False"
"v4.0_20260902","법정동×면적구간","용산구","청파동1가","11170109.0","84㎡급(80~90)","9~12억","1","95000.0","9.5","1118.83170415734","95000","95000","20260526","20260526","경고(5건미만)","55.3","32.7","33.8","40.6","44.6","55.3","44.0","55.3","33.2","33.8","1","1","검증완료_v2기준","","","","","","","","","방어력_자료부족","","20261","94.2","","","0.0","76.0","80.4","92.9","","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:방어력_자료부족; 3040비중 자료없음; 가격표본:경고(5건미만)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","2.5","20.8","7","89.1","89.1","가성비(대체)","59.7","제외_핵심자료미검증·결측","False"
"v4.0_20260902","법정동×면적구간","종로구","수송동","11110124.0","84㎡급(80~90)","9~12억","1","110000.0","11.0","1321.16262310834","110000","110000","20260710","20260710","경고(5건미만)","60.3","46.3","18.0","41.5","39.2","60.3","53.3","60.3","32.2","46.3","1","1","검증완료_v2기준","","","","","","","","","방어력_자료부족","32.05","20261","91.9","","52.4","0.0","89.4","61.8","95.0","","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:방어력_자료부족; 가격표본:경고(5건미만)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","1.0","8.3","38","32.7","32.7","가성비(대체)","55.1","제외_핵심자료미검증·결측","False"
"v4.0_20260902","법정동×면적구간","종로구","숭인동","11110175.0","84㎡급(80~90)","9~12억","6","114250.0","11.42","1345.17335380342","110000","125000","20260108","20260717","참고(5~9건)","57.1","56.0","32.2","48.5","44.7","57.1","56.6","57.1","44.2","56.0","2","2","검증완료_v2기준","-29.7","0.0","20252.0","20261.0","20261.0","21.0","311.0","False","검증완료","27.28","20261","74.9","54.4","41.1","21.2","75.7","55.3","72.1","54.3","54.9","","","","","","","","","","","","","False","참고용_가격표본부족","가격표본:참고(5~9건)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","0.58","4.8","43","23.6","54.4","방어력(실측)","54.9","참고용_가격표본부족","False"
"v4.0_20260902","법정동×면적구간","종로구","신교동","11110102.0","84㎡급(80~90)","9~12억","2","95250.0","9.52","1122.96628153737","95000","95500","20260303","20260714","경고(5건미만)","","","","","","","","","","","1","0","v2_행정동통근자료없음","","","","","","","","","방어력_자료부족","28.91","20261","","","45.0","6.9","","","","","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","통근:v2_행정동통근자료없음; 방어력:방어력_자료부족; 가격표본:경고(5건미만)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","2.48","20.7","8","87.3","87.3","가성비(대체)","","제외_핵심자료미검증·결측","False"
"v4.0_20260902","법정동×면적구간","종로구","익선동","11110133.0","84㎡급(80~90)","9~12억","1","93000.0","9.3","1103.72656064562","93000","93000","20260309","20260309","경고(5건미만)","60.3","46.3","18.0","41.5","39.2","60.3","53.3","60.3","32.2","46.3","1","1","검증완료_v2기준","","","","","","","","","방어력_자료부족","24.08","20261","91.9","","33.6","0.0","89.4","61.8","95.0","","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:방어력_자료부족; 가격표본:경고(5건미만)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","2.7","22.5","4","94.5","94.5","가성비(대체)","68.9","제외_핵심자료미검증·결측","False"
"v4.0_20260902","법정동×면적구간","종로구","필운동","11110113.0","84㎡급(80~90)","9~12억","1","118500.0","11.85","1398.39509086618","118500","118500","20260629","20260629","경고(5건미만)","60.7","39.6","24.1","41.5","42.4","60.7","50.2","60.7","31.8","39.6","1","1","검증완료_v2기준","","","","","","","","","방어력_자료부족","","20261","92.1","","","0.0","81.3","68.1","95.5","","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:방어력_자료부족; 3040비중 자료없음; 가격표본:경고(5건미만)","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","12.0","0.15","1.2","54","3.6","3.6","가성비(대체)","33.3","제외_핵심자료미검증·결측","False"
"v4.0_20260902","법정동×면적구간","강남구","개포동","11680103.0","84㎡급(80~90)","12억 초과","86","350000.0","35.0","4137.26255068147","290000","414000","20260103","20260718","충분(10건+)","37.2","60.8","64.6","54.2","50.9","64.6","49.0","60.8","62.8","64.6","4","4","검증완료_v2기준","0.0","","20261.0","20261.0","20261.0","21.0","1914.0","True","현재고점_미검증","31.95","20261","60.7","","52.1","63.7","60.1","70.4","36.8","70.3","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:현재고점_미검증","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","","","","139","2.8","2.8","가성비(대체)","41.5","추천가능_가성비대체","True"
"v4.0_20260902","법정동×면적구간","강남구","삼성동","11680105.0","84㎡급(80~90)","12억 초과","60","298500.0","29.85","3530.01590124577","160000","445000","20260109","20260818","충분(10건+)","19.2","51.8","57.0","42.7","38.1","57.0","35.5","51.8","54.4","57.0","2","2","검증완료_v2기준","0.0","","20261.0","20261.0","20261.0","21.0","923.0","True","현재고점_미검증","38.07","20261","89.1","","66.5","57.7","92.0","97.4","52.6","82.5","","","","","","","","","","","","","","False","제외_핵심자료미검증·결측","방어력:현재고점_미검증","2026년 서울 아파트 실거래(취소제외), 면적구간별 중앙값","v2 행정동 통근시간을 KIKmix 가중치로 법정동 환산; GBD 6개·YBD 여의동·CBD 3개 핵심 행정동","기준=통근35+방어30+3040 25+유동성10","대화기록_1조프로젝트_데이터검증_20260829.md","","","","135","5.6","5.6","가성비(대체)","55.3","추천가능_가성비대체","True"
